호선명,역번호,역명,종착역 여부,환승역 여부,승강장 유형,역 위도,역 경도,엘리베이터 내부 관리번호,엘리베이터 고유번호,출발층,출발 구분,출발층위,도착층,도착 구분,도착층위,이동방향,단계별 대체 경로,경로 이용 가능 여부,경로복잡도 점수,경로복잡도 등급,학습라벨,대체경로유형
3,305,연산,N,Y,상대식,35.21021473,129.0056705,2,E-0305-02,승강장,지하,4,승강장,지하,2,양방향,"수영행 열차 이용, 물만골역 하차, 반대방향 대저행 열차 이용, 연산역 하차, 3호선 3호기 이용(노포행 승강장 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,305,연산,N,Y,상대식,35.21021473,129.0056705,3,E-0305-03,대합실,지하,1,승강장,지하,2,양방향,"3호선 2호기 이용(다대포해수욕장행 승강장 이동), 다대포해수욕장행 열차 이용, 시청역 하차, 반대방향 노포행 열차 이용",Y,9,복잡,타 역 환승,ALT_STN
3,305,연산,N,Y,상대식,35.21021473,129.0056705,3,E-0305-03,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 교대역 하차, 반대방향 다대포해수욕장행 열차 이용, 연산역 하차, 3호선 2호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,305,연산,N,Y,상대식,35.21021473,129.0056705,3,E-0305-03,대합실,지하,1,승강장,지하,4,양방향,"3호선 2호기 이용(수영행 승강장 이동), 수영행 열차 이용, 물만골역 하차, 반대방향 대저행 열차 이용",Y,10,복잡,타 역 환승,ALT_STN
3,305,연산,N,Y,상대식,35.21021473,129.0056705,3,E-0305-03,승강장,지하,4,대합실,지하,1,양방향,"대저행 열차 이용, 거제역 하차, 반대방향 수영행 열차 이용, 연산역 하차, 3호선 2호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,305,연산,N,Y,상대식,35.21021473,129.0056705,3,E-0305-03,승강장,지하,2,승강장,지하,4,양방향,"노포행 열차 이용, 교대역 하차, 반대방향 다대포해수욕장행 열차 이용, 연산역 하차, 3호선 2호기 이용(수영행 승강장 이동), 수영행 열차 이용, 물만골역 하차, 반대방향 대저행 열차 이용",Y,10,복잡,타 역 환승,ALT_STN
3,305,연산,N,Y,상대식,35.21021473,129.0056705,3,E-0305-03,승강장,지하,4,승강장,지하,2,양방향,"대저행 열차 이용, 거제역 하차, 반대방향 수영행 열차 이용, 연산역 하차, 3호선 2호기 이용(다대포해수욕장행 승강장 이동), 다대포해수욕장행 열차 이용, 시청역 하차, 반대방향 노포행 열차 이용",Y,10,복잡,타 역 환승,ALT_STN
3,306,거제,N,N,상대식,35.21197008,129.0127489,1,E-0306-01,대합실,지하,1,역사 외부,지상,1,양방향,3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,1,E-0306-01,역사 외부,지상,1,대합실,지하,1,양방향,3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,2,E-0306-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 4호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,2,E-0306-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 4호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,3,E-0306-03,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,3,E-0306-03,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,4,E-0306-04,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,4,E-0306-04,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,306,거제,N,N,상대식,35.21197008,129.0127489,5,E-0306-05,승강장,지하,2,대합실,지하,1,양방향,"수영행 열차 이용, 연산역 하차, 반대방향 대저행 열차 이용, 거제역 하차, 6호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,306,거제,N,N,상대식,35.21197008,129.0127489,5,E-0306-05,대합실,지하,1,승강장,지하,2,양방향,"대저행 열차 이용, 종합운동장역 하차, 반대방향 수영행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,306,거제,N,N,상대식,35.21197008,129.0127489,6,E-0306-06,승강장,지하,2,대합실,지하,1,양방향,"대저행 열차 이용, 종합운동장역 하차, 반대방향 수영행 열차 이용, 거제역 하차, 5호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,306,거제,N,N,상대식,35.21197008,129.0127489,6,E-0306-06,대합실,지하,1,승강장,지하,2,양방향,"수영행 열차 이용, 연산역 하차, 반대방향 대저행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,1,E-0307-01,대합실,지하,2,역사 외부,지상,1,양방향,2호기 이용 또는 3호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,1,E-0307-01,역사 외부,지상,1,대합실,지하,2,양방향,2호기 이용 또는 3호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,2,E-0307-02,대합실,지하,2,역사 외부,지상,1,양방향,1호기 이용 또는 3호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,2,E-0307-02,역사 외부,지상,1,대합실,지하,2,양방향,1호기 이용 또는 3호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,3,E-0307-03,대합실,지하,2,역사 외부,지상,1,양방향,1호기 이용 또는 2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,3,E-0307-03,역사 외부,지상,1,대합실,지하,2,양방향,1호기 이용 또는 2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,4,E-0307-04,승강장,지하,3,대합실,지하,2,양방향,"대저행 열차 이용, 사직역 하차, 반대방향 수영행 열차 이용, 종합운동장역 하차, 5호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,4,E-0307-04,대합실,지하,2,승강장,지하,3,양방향,"수영행 열차 이용, 거제역 하차, 반대방향 대저행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,5,E-0307-05,승강장,지하,3,대합실,지하,2,양방향,"수영행 열차 이용, 거제역 하차, 반대방향 대저행 열차 이용, 종합운동장역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,307,종합운동장,N,N,상대식,35.21333972,129.0239283,5,E-0307-05,대합실,지하,2,승강장,지하,3,양방향,"대저행 열차 이용, 사직역 하차, 반대방향 수영행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,308,사직,N,N,상대식,35.21300005,129.0365267,1,E-0308-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,308,사직,N,N,상대식,35.21300005,129.0365267,1,E-0308-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,308,사직,N,N,상대식,35.21300005,129.0365267,2,E-0308-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,308,사직,N,N,상대식,35.21300005,129.0365267,2,E-0308-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,308,사직,N,N,상대식,35.21300005,129.0365267,3,E-0308-03,승강장,지하,2,대합실,지하,1,양방향,"수영행 열차 이용, 종합운동장역 하차, 반대방향 대저행 열차 이용, 사직역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,308,사직,N,N,상대식,35.21300005,129.0365267,3,E-0308-03,대합실,지하,1,승강장,지하,2,양방향,"대저행 열차 이용, 미남역 하차, 반대방향 수영행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,308,사직,N,N,상대식,35.21300005,129.0365267,4,E-0308-04,승강장,지하,2,대합실,지하,1,양방향,"대저행 열차 이용, 미남역 하차, 반대방향 수영행 열차 이용, 사직역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,308,사직,N,N,상대식,35.21300005,129.0365267,4,E-0308-04,대합실,지하,1,승강장,지하,2,양방향,"수영행 열차 이용, 종합운동장역 하차, 반대방향 대저행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,309,미남,N,Y,섬식,35.20550292,129.0680614,1,E-0309-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,309,미남,N,Y,섬식,35.20550292,129.0680614,1,E-0309-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,309,미남,N,Y,섬식,35.20550292,129.0680614,2,E-0309-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,309,미남,N,Y,섬식,35.20550292,129.0680614,2,E-0309-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,309,미남,Y,Y,섬식,35.20550292,129.0680614,3,E-0309-03,대합실,지하,1,승강장,지하,2,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
3,309,미남,Y,Y,섬식,35.20550292,129.0680614,3,E-0309-03,승강장,지하,2,대합실,지하,1,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
3,309,미남,Y,Y,섬식,35.20550292,129.0680614,3,E-0309-03,대합실,지하,1,승강장,지하,3,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
3,309,미남,Y,Y,섬식,35.20550292,129.0680614,3,E-0309-03,승강장,지하,3,대합실,지하,1,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
3,309,미남,Y,Y,섬식,35.20550292,129.0680614,3,E-0309-03,승강장,지하,2,승강장,지하,3,양방향,"수영행 열차 이용, 연산역 하차, 노포행 열차 이용, 동래역 하차, 도보 이동(4호선 동래역 이동), 미남행 또는 안평행 열차 이용",Y,10,복잡,타 역 환승,ALT_STN
3,309,미남,Y,Y,섬식,35.20550292,129.0680614,3,E-0309-03,승강장,지하,3,승강장,지하,2,양방향,"동래행 열차 이용, 동래역 하차, 도보 이동(1호선 동래역 이동), 다대포해수욕장행 열차 이용, 연산역 하차, 수영행 또는 대저행 열차 이용",Y,10,복잡,타 역 환승,ALT_STN
3,310,만덕,N,N,섬식,35.19899797,129.0649956,1,E-0310-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,1,E-0310-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,2,E-0310-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,2,E-0310-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,3,E-0310-03,승강장,지하,9,대합실,지하,1,양방향,4호기 이용 또는 5호기 이용 또는 6호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,3,E-0310-03,대합실,지하,1,승강장,지하,9,양방향,4호기 이용 또는 5호기 이용 또는 6호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,4,E-0310-04,승강장,지하,9,대합실,지하,1,양방향,3호기 이용 또는 5호기 이용 또는 6호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,4,E-0310-04,대합실,지하,1,승강장,지하,9,양방향,3호기 이용 또는 5호기 이용 또는 6호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,5,E-0310-05,승강장,지하,9,대합실,지하,1,양방향,3호기 이용 또는 4호기 이용 또는 6호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,5,E-0310-05,대합실,지하,1,승강장,지하,9,양방향,3호기 이용 또는 4호기 이용 또는 6호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,6,E-0310-06,승강장,지하,9,대합실,지하,1,양방향,3호기 이용 또는 4호기 이용 또는 5호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,6,E-0310-06,대합실,지하,1,승강장,지하,9,양방향,3호기 이용 또는 4호기 이용 또는 5호기 이용 또는 7호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,7,E-0310-07,승강장,지하,9,대합실,지하,1,양방향,3호기 이용 또는 4호기 이용 또는 5호기 이용 또는 6호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,310,만덕,N,N,섬식,35.19899797,129.0649956,7,E-0310-07,대합실,지하,1,승강장,지하,9,양방향,3호기 이용 또는 4호기 이용 또는 5호기 이용 또는 6호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,311,남산정,N,N,상대식,35.19124966,129.0675035,1,E-0311-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,311,남산정,N,N,상대식,35.19124966,129.0675035,1,E-0311-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,311,남산정,N,N,상대식,35.19124966,129.0675035,2,E-0311-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,311,남산정,N,N,상대식,35.19124966,129.0675035,2,E-0311-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,311,남산정,N,N,상대식,35.19124966,129.0675035,3,E-0311-03,승강장,지하,2,대합실,지하,1,양방향,"수영행 열차 이용, 만덕역 하차, 반대방향 대저행 열차 이용, 남산정역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,311,남산정,N,N,상대식,35.19124966,129.0675035,3,E-0311-03,대합실,지하,1,승강장,지하,2,양방향,"대저행 열차 이용, 숙등역 하차, 반대방향 수영행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,311,남산정,N,N,상대식,35.19124966,129.0675035,4,E-0311-04,승강장,지하,2,대합실,지하,1,양방향,"대저행 열차 이용, 숙등역 하차, 반대방향 수영행 열차 이용, 남산정역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,311,남산정,N,N,상대식,35.19124966,129.0675035,4,E-0311-04,대합실,지하,1,승강장,지하,2,양방향,"수영행 열차 이용, 만덕역 하차, 반대방향 대저행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,312,숙등,N,N,상대식,35.18858854,129.0739408,1,E-0312-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,312,숙등,N,N,상대식,35.18858854,129.0739408,1,E-0312-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,312,숙등,N,N,상대식,35.18858854,129.0739408,2,E-0312-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,312,숙등,N,N,상대식,35.18858854,129.0739408,2,E-0312-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
3,312,숙등,N,N,상대식,35.18858854,129.0739408,3,E-0312-03,대합실,지하,1,승강장,지하,3,양방향,"대저행 열차 이용, 덕천역 하차, 반대방향 수영행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
3,312,숙등,N,N,상대식,35.18858854,129.0739408,3,E-0312-03,승강장,지하,3,대합실,지하,1,양방향,"수영행 열차 이용, 남산정역 하차, 반대방향 대저행 열차 이용, 숙등역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,312,숙등,N,N,상대식,35.18858854,129.0739408,4,E-0312-04,대합실,지하,1,승강장,지하,3,양방향,"수영행 열차 이용, 남산정역 하차, 반대방향 대저행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
3,312,숙등,N,N,상대식,35.18858854,129.0739408,4,E-0312-04,승강장,지하,3,대합실,지하,1,양방향,"대저행 열차 이용, 덕천역 하차, 덕천역에서 반대방행 수영행 열차 이용, 숙등역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,1,E-0313-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,1,E-0313-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,2,E-0313-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,2,E-0313-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,3,E-0313-03,대합실,지하,1,승강장,지하,2,양방향,4호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,3,E-0313-03,승강장,지하,2,대합실,지하,1,양방향,4호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,3,E-0313-03,대합실,지하,1,승강장,지하,3,양방향,3호기 이용 또는 5호기 이용,Y,4,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,3,E-0313-03,승강장,지하,3,대합실,지하,1,양방향,3호기 이용 또는 5호기 이용,Y,4,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,3,E-0313-03,승강장,지하,2,승강장,지하,3,양방향,4호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,3,E-0313-03,승강장,지하,3,승강장,지하,2,양방향,4호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,4,E-0313-04,대합실,지하,1,승강장,지하,2,양방향,3호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,4,E-0313-04,승강장,지하,2,대합실,지하,1,양방향,3호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,4,E-0313-04,대합실,지하,1,승강장,지하,3,양방향,3호기 이용 또는 5호기 이용,Y,4,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,4,E-0313-04,승강장,지하,3,대합실,지하,1,양방향,3호기 이용 또는 5호기 이용,Y,4,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,4,E-0313-04,승강장,지하,2,승강장,지하,3,양방향,3호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,4,E-0313-04,승강장,지하,3,승강장,지하,2,양방향,3호기 이용,Y,3,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,5,E-0313-05,대합실,지하,1,승강장,지하,2,양방향,"3호선 3호기 이용 또는 3호선 4호기 이용(양산행 승강장 이동), 양산행 열차 이용, 수정역 하차, 반대방향 장산행 열차 이용",Y,9,복잡,타 역 환승,ALT_STN
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,5,E-0313-05,승강장,지하,2,대합실,지하,1,양방향,"장산행 열차 이용, 구명역 하차, 반대방향 양산행 열차 이용, 덕천역 하차, 3호선 3호기 이용 또는 3호선 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,5,E-0313-05,대합실,지하,1,승강장,지하,3,양방향,3호선 3호기 이용 또는 3호선 4호기 이용,Y,4,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,5,E-0313-05,승강장,지하,3,대합실,지하,1,양방향,3호선 3호기 이용 또는 3호선 4호기 이용,Y,4,보통,대체 엘리베이터 이용,ALT_ELV
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,5,E-0313-05,승강장,지하,2,승강장,지하,3,양방향,"장산행 열차 이용, 구명역 하차, 반대방향 양산행 열차 이용, 덕천역 하차, 3호선 3호기 이용 또는 3호선 4호기 이용(대저행 또는 수영행 승강장 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,313,덕천,N,Y,섬식,35.18617285,129.0815261,5,E-0313-05,승강장,지하,3,승강장,지하,2,양방향,"3호선 3호기 또는 3호선 4호기 이용(양산행 승강장 이동), 양산행 열차 이용, 수정역 하차, 반대방향 장산행 열차 이용",Y,9,복잡,타 역 환승,ALT_STN
3,314,구포,N,N,상대식,35.17680755,129.0857479,1,E-0314-01,역사 외부,지하,1,대합실,지상,2,양방향,"1번 출구에서 약 850m 이동, 덕천역 도착, 대저행 열차 이용, 구포역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,314,구포,N,N,상대식,35.17680755,129.0857479,1,E-0314-01,역사 외부,지하,1,육교층,지상,1,양방향,"1번 출구로 나가서 약 400m 직진, 횡단보도 이용, 코레일 구포역에서 도시철도 구포역쪽으로 이동, 북구청 육교 엘리베이터 이용",Y,7,복잡,역 복귀 이동,ALT_BACK
3,314,구포,N,N,상대식,35.17680755,129.0857479,2,E-0314-02,승강장,지상,1,대합실,지상,2,양방향,"수영행 승강장 비상출입문 이용(역무원 안내 필요), 1호기 이용(대합실 이동)",Y,5,보통,역무원 문의,ALT_INFO
3,314,구포,N,N,상대식,35.17680755,129.0857479,2,E-0314-02,대합실,지상,2,승강장,지상,1,양방향,"1호기 이용, 육교층 하차, 수영행 승강장 비상출입문 이용(역무원 안내 필요)",Y,6,복잡,역무원 문의,ALT_INFO
3,314,구포,N,N,상대식,35.17680755,129.0857479,3,E-0314-03,승강장,지상,1,대합실,지상,2,양방향,"대저행 열차 이용, 강서구청역 하차, 반대방향 수영행 열차 이용, 구포역 하차, 2호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,314,구포,N,N,상대식,35.17680755,129.0857479,3,E-0314-03,대합실,지상,2,승강장,지상,1,양방향,"2호기 이용, 수영행 열차 이용, 덕천역 하차, 반대방향 대저행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
3,315,강서구청,N,N,상대식,35.17350357,129.0954977,1,E-0315-01,역사 외부,지상,1,대합실,지상,4,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
3,315,강서구청,N,N,상대식,35.17350357,129.0954977,2,E-0315-02,승강장,지상,5,대합실,지상,4,양방향,"수영행 열차 이용, 구포역 하차, 반대방향 대저행 열차 이용, 강서구청역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,315,강서구청,N,N,상대식,35.17350357,129.0954977,2,E-0315-02,대합실,지상,4,승강장,지상,5,양방향,"대저행 열차 이용, 체육공원역 하차, 반대방향 수영행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,315,강서구청,N,N,상대식,35.17350357,129.0954977,3,E-0315-03,승강장,지상,5,대합실,지상,4,양방향,"대저행 열차 이용, 체육공원역 하차, 반대방향 수영행 열차 이용, 강서구청역 하차, 2호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,315,강서구청,N,N,상대식,35.17350357,129.0954977,3,E-0315-03,대합실,지상,4,승강장,지상,5,양방향,"수영행 열차 이용, 구포역 하차, 반대방향 대저행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,316,체육공원,N,N,상대식,35.17152813,129.1082248,1,E-0316-01,역사 외부,지상,1,대합실,지상,3,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
3,316,체육공원,N,N,상대식,35.17152813,129.1082248,2,E-0316-02,승강장,지상,4,대합실,지상,3,양방향,"수영행 열차 이용, 강서구청역 하차, 반대방향 대저행 열차 이용, 체육공원역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,316,체육공원,N,N,상대식,35.17152813,129.1082248,2,E-0316-02,대합실,지상,3,승강장,지상,4,양방향,"대저행 열차 이용, 대저역 하차, 반대방향 수영행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,316,체육공원,N,N,상대식,35.17152813,129.1082248,3,E-0316-03,승강장,지상,4,대합실,지상,3,양방향,"대저행 열차 이용, 대저역 하차, 반대방향 수영행 열차 이용, 체육공원역 하차, 2호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
3,316,체육공원,N,N,상대식,35.17152813,129.1082248,3,E-0316-03,대합실,지상,3,승강장,지상,4,양방향,"수영행 열차 이용, 강서구청역 하차, 반대방향 대저행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
3,317,대저,Y,N,섬식,35.16775252,129.1145897,1,E-0317-01,대합실,지상,2,역사 외부,지상,1,양방향,"김해경전철 4호기 이용, 김해경전철 대합실 이동, 김해경전철 3호기 이용(역사 외부 이동)",Y,4,보통,대체 엘리베이터 이용,ALT_ELV
